"Категории";"Основная категория";"Артикул";"Показывать товар";"Фотографии";"Характеристики";"Описание";"Цена_Розничная";"Бренд";"Короткое название";"Цена_Зачеркнутая"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460129";"1";"/storage/photo/original/a/gardex-sprej-ot-komarov-naturin-dlya-detej-s-2-let-75-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:GARDEX;
Характеристики товара (Бытовая химия)Серия:Naturin;
Характеристики товара (Бытовая химия)Для кого:Для детей;
Характеристики товара (Бытовая химия)Форма:Спрей;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4640016742318;
Характеристики товара (Бытовая химия)Объем:75 мл";"Детский спрей от комаров можно использовать малышам с 2-х лет. Детский спрей обладает очень мягкими и бережными защитными свойствами и надежно оберегает маленьких детей от насекомых в течение 2 часов.
Рекомендуется сначала взрослому человеку нанести спрей себе на руки и затем распределить его по всему телу ребенка.";"110";"GARDEX";"GARDEX спрей от комаров Naturin для детей с 2 лет 75 мл";"123"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460130";"1";"/storage/photo/original/a/gardex-svecha-repellentnaya-ot-komarov.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:GARDEX;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Страна происхождения:Китай;
Характеристики товара (Бытовая химия)EAN:4640016741014;
Характеристики товара (Бытовая химия)Количество:1 шт";"Репеллентная свеча для отпугивания комаров и других кровососущих насекомых на открытом воздухе и в хорошо проветриваемых помещениях. В состав свечи входит эфирное масло цитронеллы, которое богато натуральным репеллентом. Эффективное действие компонентов направлено не на уничтожение, а на отпугивание назойливых насекомых. Использование свечи на природе и в помещении создаст комфортные условия пребывания и атмосферу тепла и уюта. </p>
<br
РЕКОМЕНДАЦИИ К ПРИМЕНЕНИЮ:
Откройте крышку и подожгите фитиль. Время горения свечи - до 30 часов. Используйте свечу на открытом воздухе или в хорошо проветриваемом помещении общим объемом 25 м³. Не оставляйте детей без присмотра рядом со свечой. <br
ОСОБЕННОСТИ ПРОДУКТА:
<li> Эффективность на открытом воздухе и в помещении. </li><li> Работает без электричества и дополнительных устройств. </li><li> Изготовлена из натуральных компонентов. </li><li> Контролировать пребывание детей вблизи огня. </li><li> Осторожно применять людям с повышенной чувствительностью к компонентам свечи. </li><li> Действует до 30 часов.</li>

Состав: Парафиновый воск, натуральное масло цитронеллы (3%).";"281";"GARDEX";"GARDEX Свеча репеллентная от комаров"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460131";"1";"/storage/photo/original/a/gardex-zhidkost-ot-komarov-naturin-30-nochej-30-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Жидкость для электрофумигатора;
Характеристики товара (Бытовая химия)Бренд:GARDEX;
Характеристики товара (Бытовая химия)Серия:Naturin;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Жидкость;
Характеристики товара (Бытовая химия)Страна происхождения:Италия;
Характеристики товара (Бытовая химия)EAN:4640016742455;
Характеристики товара (Бытовая химия)Объем:30 мл";"Жидкость от комаров Gardex Naturin без запаха предназначена для заправки аппарата для отпугивания комаров. Данное средство обеспечивает надежную защиту от комаров в помещении на 30 ночей. Жидкость имеет высокую эффективность: гибель комаров начинается через 10 минут после включения прибора в сеть, что поможет вам быстро избавиться от любого количества комаров в комнате.";"80";"GARDEX";"GARDEX жидкость от комаров Naturin 30 ночей 30 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460132";"1";"/storage/photo/original/a/komarikoff-detskij-zhidkost-ot-komarov-bez-zapaha-45-nochej-30-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Жидкость для электрофумигатора;
Характеристики товара (Бытовая химия)Бренд:КОМАРОФФ;
Характеристики товара (Бытовая химия)Для кого:Для детей;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4607036356208;
Характеристики товара (Бытовая химия)Объем:30 мл";"<p>
Жидкость для электроприбора для защиты от комаров, предназначен для уничтожения комаров и мошек в помещении. Жидкость без запаха с горькой пищевой добавкой для защиты от проглатывания ребенком. Для защиты помещения от комаров прибор необходимо включить в сеть на пару часов перед сном. Не оставляйте включенным на ночь.
</p>
ОСОБЕННОСТИ ПРОДУКТА:
<li>Защита от насекомых
<li>Флакон расчитан на 45 ночей
<li>Без запаха";"67";"КОМАРОФФ";"КОМАРИКОФФ Детский жидкость от комаров без запаха (45 ночей) 30 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460133";"1";"/storage/photo/original/a/komaroff-plastini-ot-komarov-narodnie-10-sht.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:КОМАРОФФ;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Пластины;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4607036355478;
Характеристики товара (Бытовая химия)Количество:10 шт";"Пластины КОМАРОФФ для электрофумигатора для борьбы с кровососущими насекомыми в помещении. При нагревании пластины происходит выделение паров активного вещества, который оказывает нервнопаралитическое воздействие на особей и их мгновенную гибель. В закрытом помещении эффективное действие наступает после 10-15 минут работы. </p>
<br
<p>  Рекомендации по применению:  Вынуть из упаковки картонную пластину, вложить в электроприбор и включить его в электросеть на 220 В. </p>
<br
ОСОБЕННОСТИ ПРОДУКТА:
<li> Пластины для фумигатора, предусматривающего соответствующее отделение. </li><li> Безопасна и эффективна в использовании. </li><li> Одна пластина рассчитана на 10 часов беспрерывной работы. </li><li> Не имеют запаха. </li><li> Потеря цвета пластины свидетельствует о ее замене. </li><li> Площадь действия до 20 м2.</li>

Состав: праллетрин 0,7%, стабилизатор,краситель, отдушка, растворитель, картонная основа.";"11";"КОМАРОФФ";"КОМАРОФФ пластины от комаров Народные 10 шт"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460134";"1";"/storage/photo/original/a/komaroff-plastini-ot-komarov-semya-10-sht.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:КОМАРОФФ;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Пластины;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4607036359315;
Характеристики товара (Бытовая химия)Количество:10 шт";"Пластины КОМАРОФФ для электрофумигатора для борьбы с кровососущими насекомыми. При нагревании пластины происходит выделение паров активного вещества, который оказывает нервнопаралитическое воздействие на особей и их мгновенную гибель. В закрытом помещении эффективное действие наступает после 10-15 минут работы. Состав пропитывающего вещества подобран таким образом, что может подходить для людей чувствительных к химическим компонентам и детей. </p>
<br
<p>  Рекомендации по применению:  Вынуть из упаковки картонную пластину, вложить в электроприбор и включить его в электросеть на 220 В. </p>
<br
ОСОБЕННОСТИ ПРОДУКТА:
<li> Пластины для фумигатора, предусматривающего соответствующее отделение. </li><li> Безопасна и эффективна в использовании. </li><li> Одна пластина рассчитана на 10 часов беспрерывной работы. </li><li> Не имеют запаха. </li><li> Потеря цвета пластины свидетельствует о ее замене. </li><li> Площадь действия до 20 м2.</li>

Состав: Праллетрин (8 мг/ пластину), стабилизатор, растворитель, картонная основа.";"12";"КОМАРОФФ";"КОМАРОФФ пластины от комаров Семья 10 шт"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460135";"1";"/storage/photo/original/a/komaroff-spirali-ot-komarov-sibir-10-sht.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:КОМАРОФФ;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Страна происхождения:Малайзия;
Характеристики товара (Бытовая химия)EAN:4607036359049;
Характеристики товара (Бытовая химия)Количество:10 шт";"Инсектицидное средство от КОМАРОФФ в форме спиралей. Применяются для защиты от укусов комаров, москитов и различных мошек на природе. Представляет собой спираль, основу которой составляет плотно спрессованная древесная мука, пропитанная инсектицидным раствором. В процессе горения выделяется густой дым, содержащий пары активного вещества. Попадая в дыхательную систему и на хитиновую поверхность насекомых вызывает паралич и гибель в радиусе 3 метров. </p>
<br
РЕКОМЕНДАЦИИ К ПРИМЕНЕНИЮ:
Извлеките спираль из коробки и осторожно разъедините. Отогните стойку на металлической подставке. Плотно закрепите спираль на стойке, для этого на изделии предусмотрена специальная прорезь. Подожгите конец спирали и задуйте пламя. Тлеющее изделие разместите на невоспламеняющейся поверхности на расстоянии одного метра от людей. <br
ОСОБЕННОСТИ ПРОДУКТА:
<li> Комплект включает спираль и подставку-держатель. </li><li> Работает без электричества и дополнительных устройств. </li><li> Не содержит вредных компонентов. </li><li> Удобен в применении на природе. </li><li> Начинает действовать через 10-15 минут тления. </li><li> Большой радиус действия. </li><li> Спираль рассчитана на 10 часов работы. </li><li> Без запаха. </li><li> Упаковка 10 штук. </li>

Состав: д‐аллетрин (0,2 %), краситель, окислитель, консервант, древесная мука.";"46";"КОМАРОФФ";"КОМАРОФФ спирали от комаров Сибирь 10 шт"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460136";"1";"/storage/photo/original/a/komaroff-zhidkost-ot-komarov-semya-70-nochej-45-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Жидкость для электрофумигатора;
Характеристики товара (Бытовая химия)Бренд:КОМАРОФФ;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Жидкость;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4607036355324;
Характеристики товара (Бытовая химия)Объем:45 мл";"Двухкомпонентная инсектицидная жидкость КОМАРОФФ во флаконе, разработана по специальной рецептуре и не содержит запаха. Применяется в комплекте с фумигатором для уничтожения комаров и других кровососущих насекомых. Под действием нагревательного элемента происходит постепенное испарение жидкости, содержащиеся в ней активные вещества распространяются в воздухе и действуют на насекомых, оказывая нервнопаралитическое воздействие и гибель. Полное истребление насекомых наступает через 40-45 минут. После использования рекомендуют проветривать помещение не менее получаса. </p>
<br
РЕКОМЕНДАЦИИ К ПРИМЕНЕНИЮ:
Снять с флакона защитный колпачок, ввернуть флакон в фумигатор до упора, включить электроприбор в сеть (флакон должен находиться в вертикальном положении). Средство от комаров начинает действовать через 10-15 минут после включения. <br
ОСОБЕННОСТИ ПРОДУКТА:
<li> Сменный флакон для фумигатора. </li><li> Подходит для всей семьи. </li><li>Применять при открытых окнах. </li><li> Один флакон рассчитан на площадь в 16 м2. </li><li> Не содержит запаха. </li><li> Эффективно защищает в течение 560 часов. </li>

Состав: (0,15% трансфлутрин, 0,8% праллетрин, растворитель, стабилизатор.";"72";"КОМАРОФФ";"КОМАРОФФ жидкость от комаров Семья (70 ночей) 45 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460137";"1";"/storage/photo/original/a/moe-solnishko-balzam-detskij-posle-ukusov-nasekomih.jpg";"Характеристики товара (Бытовая химия)Тип товара:Средство после укусов;
Характеристики товара (Бытовая химия)Бренд:МОЕ СОЛНЫШКО;
Характеристики товара (Бытовая химия)Для кого:Для детей;
Характеристики товара (Бытовая химия)Форма:Твердый;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606711703757;
Характеристики товара (Бытовая химия)Объем:100 мл";"<p> Разработан специально для детей. Бальзам в удобной форме карандаша эффективно ухаживает за кожей малыша после укусов комаров, слепней, мух и других насекомых.
Комплекс активных ингредиентов на основе вытяжки ячменных зерен, масла ши и арганы с экстрактами ромашки и подорожника оказывает успокаивающее действие на кожу в месте укуса – устраняет зуд, раздражение и покраснение кожи. Масло мяты обеспечивает длительное охлаждающее, освежающее действие. Рекомендуется применять 0 месяцев.
Гипоаллергенно. Одобрено и рекомендовано ФГУ «МНИИ Педиатрии и детской хирургии Минздрава России». Безопасно для ребенка с рождения.</p>

СПОСОБ ПРИМЕНЕНИЯ:
Нанести на кожу в месте укуса, не втирая. Повторить по мере необходимости.

ОСОБЕННОСТИ ПРОДУКТА:

<li>Успокаивает и охлаждает кожу
<li>Устраняет зуд
<li>Не вызывает аллергии
<li>Предупреждает расчесывание";"70";"МОЕ СОЛНЫШКО";"МОЕ СОЛНЫШКО Бальзам  детский  после укусов насекомых"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460138";"1";"/storage/photo/original/a/mosquitall-aerozol-ot-komarov-gipoallergennaya-zashita-150-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Гипоаллергенная Защита;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4600104033506;
Характеристики товара (Бытовая химия)Объем:150 мл";"Аэрозоль Mosquitall «Гипоаллергенная защита» подарит вам и вашим детям ощущение безмятежности и покоя, защищая от насекомых прекрасным летним днем. Удобный распылитель позволит быстро и легко нанести средство как на открытые участки тела, так и на одежду. Современная формула, обогащенная экстрактом орхидеи, обеспечивает бережную защиту взрослых и малышей старше 1 года от комаров, мокрецов и москитов. Аэрозоль не оставляет жирных следов на одежде, а время его действия составляет 2 часа.";"206";"MOSQUITALL";"MOSQUITALL аэрозоль от комаров Гипоаллергенная Защита 150 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460139";"1";"/storage/photo/original/a/mosquitall-aerozol-ot-komarov-nezhnaya-zashita-dlya-detej-150-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Нежная защита для детей;
Характеристики товара (Бытовая химия)Для кого:Для детей;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4600104033513;
Характеристики товара (Бытовая химия)Объем:150 мл";"Аэрозоль обеспечивает надежную защиту, благодаря удобному распылителю средство быстро и легко наносится как на открытые участки тела, так и на одежду. Современная формула обеспечивает бережную защиту от комаров и клещей для малышей и предназначен для обработки детской одежды и открытых участков кожи с целью защиты от укусов / отпугивания комаров, клещей.";"193";"MOSQUITALL";"MOSQUITALL аэрозоль от комаров Нежная защита для детей 150 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460140";"1";"/storage/photo/original/a/mosquitall-aerozol-ot-komarov-professionalnaya-zashita-75-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Профессиональная защита;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982005376;
Характеристики товара (Бытовая химия)Объем:75 мл";"Спрей специально разработан для защиты от укусов кровососущих насекомых на открытом воздухе в условиях дикой природы, обладает максимально мощным отпугивающим эффектом и обеспечивает максимально длительную защиту от комаров, клещей, москитов, мошек, мокрецов и слепней.
продолжительность действия до 8 часов;
эффективен против малярийного комара;
безопасен для жизни и здоровья человека*;
не оставляет жирных следов на одежде;
самая компактная форма алюминиевого флакона позволяет комфортно носить спрей в карманах специальной одежды или снаряжения.";"176";"MOSQUITALL";"MOSQUITALL аэрозоль от комаров Профессиональная Защита 75 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460141";"1";"/storage/photo/original/a/mosquitall-aerozol-ot-komarov-universalnaya-zashita-150-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Универсальная защита;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982002719;
Характеристики товара (Бытовая химия)Объем:150 мл";"Аэрозоль Mosquitall ""Универсальная защита"" от комаров.
Время защитного действия до 3 часов.
Действующее вещество: ДЭТА 10% (N, N-диэтил-m-толуамид).
Защищает от укусов комаров, москитов, мокрецов.
Имеет приятный аромат лимона.
Не оставляет жирных следов на одежде.";"139";"MOSQUITALL";"MOSQUITALL аэрозоль от комаров Универсальная Защита 150 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460142";"1";"/storage/photo/original/a/mosquitall-aerozol-ot-komarov-zashita-dlya-vzroslih-100-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Защита для взрослых;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982005444;
Характеристики товара (Бытовая химия)Объем:100 мл";"Для защиты от укусов комаров, мокрецов, москитов. Благодаря удобному распылителю, спрей Mosquitall быстро и легко наносится и отпугивает комаров и других кровососущих насекомых. Время действия - до 3 часов. Средство подходит для всей семьи, разрешено к применению детям от 5 лет. Приятный аромат лимона.";"172";"MOSQUITALL";"MOSQUITALL аэрозоль от комаров Защита для Взрослых 100 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460143";"1";"/storage/photo/original/a/mosquitall-aerozol-ot-moshki-i-gnusa-professionalnaya-zashita-75-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Профессиональная защита;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982005901;
Характеристики товара (Бытовая химия)Объем:75 мл";"Аэрозоль Mosquitall ""Профессиональная защита. На дикой природе"" разработан специально для эффективной защиты от укусов мошки в условиях дикой природы, в местах ее максимального скопления. Средство содержит натуральный ванилин, который является эффективным народным средством защиты именно от мошки. Обладает мощным отпугивающим эффектом и обеспечивает максимально длительную защиту от мошки и гнуса за счет максимально возможной концентрации действующего вещества. Продолжительность действия до 8 часов. Безопасен для жизни и здоровья человека. Удобная форма позволяет легко и быстро нанести аэрозоль на открытые участки кожи и одежду. Не оставляет жирных следов на одежде.
Состав: N,N-диэтилтолуамид (50%), спирт этиловый денатурированный (19,6%), ванилин, пропеллент углеводородный (пропан, бутан, изобутан). Не содержит озоноразрушающих средств.";"185";"MOSQUITALL";"MOSQUITALL аэрозоль от мошки и гнуса Профессиональная Защита 75 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460144";"1";"/storage/photo/original/a/mosquitall-aerozol-zashita-ot-kleshej-150-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Защита от клещей;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Аэрозоль;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4600104033520;
Характеристики товара (Бытовая химия)Объем:150 мл";"Средство москитол имеет двойное активное действие. Во-первых, отпугивает комаров и прочик кровососущих насекомых. Во-вторых, уничтожает исксодовых клещей. Предназначается москитол для опрыскивания тканевых снаряжений, противомоскитных сеток и обработки одежды.
Состав
Альфациперметрин 0,23%; N,N-диэтилтолуамид 15%; Спирт изопропиловый; Пропиленгликоль; Лимонная кислота; Отдушка.";"183";"MOSQUITALL";"MOSQUITALL аэрозоль Защита от Клещей 150 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460145";"1";"/storage/photo/original/a/mosquitall-braslet-ot-komarov-nezhnaya-zashita-dlya-detej.jpg";"Характеристики товара (Бытовая химия)Тип товара:Репеллент;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Для кого:Для детей;
Характеристики товара (Бытовая химия)Форма:Браслет;
Характеристики товара (Бытовая химия)Страна происхождения:КИТАЙ;
Характеристики товара (Бытовая химия)EAN:4600104033452;
Характеристики товара (Бытовая химия)Количество:1 шт";"<p>
Самый современный и оригинальный спецагент. Сильный изнутри и красивый снаружи. Мигом справляется со всеми неприятелями. Крепкий, модный, надежный. Спас от нападения противников многих детей, стал не только настоящим защитником, но и привлекательным аксессуаром для детей.</p>


ОСОБЕННОСТИ ПРОДУКТА:

<li>Время защитного действия 14 дней
<li>Поднимает малышам и родителям
<li>Натуральный состав
<li>Оригинальный дизайн";"224";"MOSQUITALL";"MOSQUITALL браслет от комаров Нежная защита для детей"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460146";"1";"/storage/photo/original/a/mosquitall-gel-skoraya-pomosh-posle-ukusov-10-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Средство после укусов;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Скорая помощь после укусов;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Форма:Гель;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982005321;
Характеристики товара (Бытовая химия)Объем:10 мл";"Mosquitall Гель-бальзам Скорая помощь после укусов 10 мл применяется для устранения последствий укусов насекомых. Средство быстро и эффективно снимает ощущение дискомфорта, зуд и раздражение.
Гель-бальзам содержит антибактериальный комплекс с ионами серебра, обладает противовоспалительным и регенерирующим действием.";"103";"MOSQUITALL";"MOSQUITALL гель Скорая Помощь После Укусов 10 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460147";"1";"/storage/photo/original/a/mosquitall-komplekt-fumigator-zhidkost-nezhnaya-zashita-dlya-detej-30-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Электрофумигатор;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Нежная защита для детей;
Характеристики товара (Бытовая химия)Для кого:Для детей;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982005338;
Характеристики товара (Бытовая химия)Объем:30 мл";"Комплект разработан специально для уничтожения кровососущих насекомых в доме, где есть ребенок. Он состоит из универсального электрофумигатора и максимально безопасной, разрешенной к применению в присутствии детей, жидкости от комаров. В состав комплекта входит крем Нежная защита для детей Для прогулок 30 мл в подарок!";"234";"MOSQUITALL";"MOSQUITALL комплект фумигатор + жидкость Нежная Защита для Детей 30 мл"
"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"Каталог/Бытовая химия/Средства от насекомых/От комаров, клещей";"460148";"1";"/storage/photo/original/a/mosquitall-komplekt-fumigator-zhidkost-zashita-dlya-vsej-semi-30-ml.jpg";"Характеристики товара (Бытовая химия)Тип товара:Электрофумигатор;
Характеристики товара (Бытовая химия)Бренд:MOSQUITALL;
Характеристики товара (Бытовая химия)Серия:Защита для всей семьи;
Характеристики товара (Бытовая химия)Для кого:Для взрослых;
Характеристики товара (Бытовая химия)Страна происхождения:РОССИЯ;
Характеристики товара (Бытовая химия)EAN:4606982005345;
Характеристики товара (Бытовая химия)Объем:30 мл";"Для быстрого и эффективного уничтожения комаров в помещении. Защитное действие фумигатора начинается уже через 3 минуты после включения. Жидкость в комплекте не имеет запаха. В универсальном фумигаторе можно использовать как жидкость, так и пластины. Срок службы прибора 10 лет. Гарантия пожаробезопасности прибора. Благодаря инновационной схеме поддерживается постоянная температура и фумигатор не перегревается. Подвижная вилка позволяет устанавливать фумигатор даже в неудобно расположенные розетки. Индикатор показывает рабочее состояние прибора.";"157";"MOSQUITALL";"MOSQUITALL комплект фумигатор + жидкость Защита для Всей Семьи 30 мл"
